id,name,colors,Category,ImageURL,Description,price,link
CT2405-402,Nike Waffle One SE,Racer Blue/Old Royal/Black/WhiteStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/fd3ca7bf-ba5b-43cb-b66d-a1f763e85c68/waffle-one-se-shoes-wtgBSd.png","When you're ready to ramp up the speed and go the distance, take off in a model that's built for training and racing. Our latest version includes foam cushioning that's softer than ever, and abrasion-resistant rubber for extra durability on rocky roads. With updates like these, you'll be able to stay focused as you push towards the finishing line.",₹ 9 2079 695,https://www.nike.com/in/t/waffle-one-se-shoes-wtgBSd/DX3282-133
DJ2739-100,Nike Asuna 2,White/Gum Light Brown/WhiteStyle,Men's Slides,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/471bdd09-97cb-4d1c-b26c-c0f24c1d53e0/asuna-2-slides-k0pWzp.png","The radiance lives on in the Nike Air Force 1 '07, the b-ball OG that puts a fresh spin on what you know best",₹ 3 5073 695,https://www.nike.com/in/t/asuna-2-slides-k0pWzp/DX2942-100
DR5540-001,Nike Air Zoom Rival Fly 3,Black/Anthracite/Gum Light Brown/WhiteStyle,Men's Road Racing Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/096e2453-5da9-4c6e-a34a-45a4beff08e4/air-zoom-rival-fly-3-road-racing-shoes-XbhTCL.png","Ditch the laces and get outside. These kicks feature Nike's revolutionary FlyEase technology, making on-and-off a breeze. With a heel that pivots open for a totally hands-free entry, they're great for people with limited mobility—or anyone who wants a quicker way to get going.",₹ 7 7878 195,https://www.nike.com/in/t/air-zoom-rival-fly-3-road-racing-shoes-XbhTCL/CT2405-402
DX2942-100,Nike Air Force 1 High '07 Premium,White/University Gold/Volt/University BlueStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/5e69f4da-ff37-4f8b-a608-5837713f11dc/air-force-1-high-07-shoes-XJtdVt.png","Take your match-winning style off the court with these tennis-inspired slides. Built to feel good all day, these use soft French terry for plush comfort and a rugged tread pattern to give you traction on a variety of surfaces. Step in, cinch them closed and get going.",₹ 11 29711 895,https://www.nike.com/in/t/air-force-1-high-07-shoes-XJtdVt/DV1015-437
DV2149-800,Nike Air Max 95,Team Orange/Gorge Green/Sail/BlackStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/cb39603f-bd47-42fb-9956-f28033c1c4bb/air-max-95-shoes-b0TSJl.png","Avoiding injury is crucial whether you're tackling a 20-miler in the middle of marathon prep or stockpiling Tempo Runs together. Specifically designed to offset the attrition of your toughest trainings, these shoes boast a stack of mattress-like cushioning to help you stay on your feet today, tomorrow and beyond. An unbelievable sense of springy propulsion entices you into taking another stride (and then another) for responsive comfort that lets you focus on your run—not the potential repercussions.",₹ 16 14716 995,https://www.nike.com/in/t/air-max-95-shoes-b0TSJl/DX2670-001
DH0623-002,Nike Structure 24,Ironstone/Black/Vivid Purple/Laser BlueStyle,Men's Road Running Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b320de7c-f13b-4e62-85bf-d1217cd456af/structure-24-road-running-shoes-9wCgmv.png","Navigate the up and downs of uncompromising terrain with the Nike ZoomX Zegama. Developed with great grip and stability, it has you covered, so you can keep climbing and reach greater personal heights when the going gets grimy and gritty. Whether it's a challenging, rocky landscape going uphill or a steep, slick decline down a treacherous trail, feel confident when you decide to off-road it.",₹ 9 77710 295,https://www.nike.com/in/t/structure-24-road-running-shoes-9wCgmv/DA8535-004
CN2873-101,Nike Air Zoom Vomero 16,White/Summit White/Vast Grey/WhiteStyle,Men's Road Running Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/4bfbc52c-6e06-489b-a456-5f86a042389a/air-zoom-vomero-16-road-running-shoes-h0KMSg.png","The legend lives on in the Nike Air Force 1 '07 Craft—a modern take on the iconic AF-1 with new details like fresh graphics on the tongue and heel. Crisp leather, brushed suede and exposed stitching on the upper add texture and depth while the new plush liner feels soft and comfortable. Its redesigned shape returns to OG roots, adding heritage style.",₹ 12 81713 495,https://www.nike.com/in/t/air-zoom-vomero-16-road-running-shoes-h0KMSg/DA7245-008
DM0861-400,Nike Air Force 1 Mid React,Team Royal/Deep Royal Blue/White/University BlueStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/226441db-e01c-44d3-b595-4156ca6885c5/air-force-1-mid-react-shoes-HlVLjS.png","From the streets to the trails to everywhere in between, the Nike Free Terra Vista makes everything common ground. Crafted from at least 20% recycled materials by weight, its rugged upper features mesh, webbing and synthetic suede for an outdoorsy vibe. Its speckled Crater Foam midsole gives it pop. And the large flex grooves on the outsole let you move freely, maintaining the comfort of the original.",₹ 12 34712 995,https://www.nike.com/in/t/air-force-1-mid-react-shoes-HlVLjS/DQ1872-101
DQ1872-101,Air Jordan XXXVI Low PF,Summit White/Grey Fog/Barely Grape/Summit WhiteStyle,Men's Basketball Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/2e0b7581-aad0-4548-b2be-f504536dda28/air-jordan-xxxvi-low-pf-basketball-shoes-WWGCpF.png","Amplify your off-court style with the Nike Air Force 1 Mid React. Fusing modern comfort with legendary hoops style, it delivers a futuristic sensation. The drop-in footbed puts React tech in the perfect position so you can feel the soft, springy cushioning. A rich mixture of materials on the upper adds bold expression to the storied b-ball look.",₹ 15 47716 295,https://www.nike.com/in/t/air-jordan-xxxvi-low-pf-basketball-shoes-WWGCpF/DH0832-660
DD9361-601,Nike React Miler 3,Pink Foam/Sail/Light Violet Ore/BlackStyle,Men's Road Running Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/cdca8b0f-8341-4f1a-b67e-e8b77fdb3f34/react-miler-3-road-running-shoes-5xtNSj.png","Combining high-end craft with high-tech features, these kicks are the embodiment of cool. Airy Ripstop and soft suede pair with a soft interior for a classic look and premium Jordan Brand comfort.",₹ 9 96710 495,https://www.nike.com/in/t/react-miler-3-road-running-shoes-5xtNSj/DD0490-005
DV0659-200,Nike Air Force 1 '07 Craft,Khaki/Light Cognac/Light Chocolate/Dark ChocolateStyle,Men's Shoe,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/3e689630-e1ca-4e35-b08c-6f32e9afb14d/air-force-1-07-craft-shoe-RxBngv.png","Let opposites attract with the Nike Air Kukini. Bridging casual and technical, its stretchy, neoprene-like fabric hugs your foot while the caged support system adds a sporty finish inspired by '90s ski suits. Visible Air cushioning puts the cherry on the bottom for this boundary-pushing paradox of comfort.",₹ 9 77710 295,https://www.nike.com/in/t/air-force-1-07-craft-shoe-RxBngv/CN2873-101
DV0432-100,Nike Air Max Alpha Trainer 5,Sail/Coconut Milk/Alpha Orange/SailStyle,Men's Training Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b5bfc565-8b87-4566-bcf6-44ee7bf430fa/air-max-alpha-trainer-5-training-shoes-x8Jzj6.png","With a splash of running history, a dash of retro style and a whole lot of comfort, it's your go-to for tried and true. Weathered canvas and embossed suede give your autumn outfit a serious boost, while Air cushioning and plush foam underfoot let you travel first class. Lace up and arrive looking fresh.",₹ 7 1177 495,https://www.nike.com/in/t/air-max-alpha-trainer-5-training-shoes-x8Jzj6/DM0829-300
DV3770-400,Nike Air Max Dawn,University Blue/White/Light Crimson/BlackStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/c6cf6d50-ebfb-49ca-aba2-109282f8f15d/air-max-dawn-shoe-VbDN84.png","Let myth become reality and step into a world of rainbows and sunshine with the Nike Air Presto x Hello Kitty. From the custom-moulded Hello Kitty heel to her red bow on the tongue, your favourite super-cute cartoon character joins your journey.",₹ 10 25710 795,https://www.nike.com/in/t/air-max-dawn-shoe-VbDN84/DM0013-400
DJ5226-400,Nike ZoomX Zegama,Mystic Navy/Midnight Navy/Glacier Blue/Worn BlueStyle,Men's Trail-Running Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b94609b3-e292-45e6-b422-0472bbb1f916/zoomx-zegama-trail-running-shoes-LhRsM7.png","Put the world on pause in the Nike Offline 3.0 Mule. The ribbed insole massages your foot, helping to keep you refreshed and relaxed. The padded, bootie-like upper with quilted fabric feels soft and airy. And wavy edges around the midsole mimic the calm movement of water. We think it's OK to do nothing—just do it comfortably.",₹ 13 29713 995,https://www.nike.com/in/t/zoomx-zegama-trail-running-shoes-LhRsM7/DH0623-002
DH5425-100,Nike SB Ishod Wair PRM,White/University Blue/BlackStyle,Skate Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/d82c24d4-9a11-43ff-a3f1-7e5741da65f8/sb-ishod-wair-prm-skate-shoes-8v6tCq.png","The Nike Invincible Run 2 has the same super-soft feel that lets you feel the potential when your foot hits the pavement. We created the shoe with plenty of snappy responsiveness and incredible support to help keep you feeling secure and competitive. It's 1 of our most tested shoes, still designed for you to stay on the track and away from the sidelines.",₹ 9 2079 695,https://www.nike.com/in/t/sb-ishod-wair-prm-skate-shoes-8v6tCq/DO9400-300
DA7245-008,Air Jordan 1 Mid,Football Grey/Concord/Light Thistle/Bright CrimsonStyle,Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/504a7e0a-405b-4c25-87d0-0fd009e314f0/air-jordan-1-mid-shoes-BpARGV.png","The Vomero 16 adds responsive ZoomX foam cushioning, bringing an energetic pop to your stride that's perfect for high mileage on the road. It's super lightweight, with plenty of stretch and ventilation through the upper. Looking for the right amount of support? We've got you covered with an adjustable midfoot band and a stable clip at the heel.",₹ 9 77710 295,https://www.nike.com/in/t/air-jordan-1-mid-shoes-BpARGV/554724-201
DM0013-400,Nike Air Force 1 '07 LV8,Thunder Blue/Obsidian/White/BlackStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/64cde45e-9d07-4e83-a99a-b23d2a70e081/air-force-1-07-lv8-shoes-brM6PM.png","Rooted to sporty athletics DNA, the Nike Air Max Dawn is thoughtfully crafted from at least 20% recycled material by weight. Soft suede and airy textile blend vintage running vibes with modern design. The plush foam in the midsole slants at the heel for added energy while the outsole pattern gives your style traction. Plus, Air cushioning delivers a feel-good forecast for the day.",₹ 9 2079 695,https://www.nike.com/in/t/air-force-1-07-lv8-shoes-brM6PM/DQ5020-010
CZ9890-001,Nike Air Force 1 React,Black/Summit White/Bright Crimson/Dark Smoke GreyStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/dfbde632-aa7c-4560-991b-3e6f9806645b/air-force-1-react-shoes-g9MPSs.png","Building off the Phantom GT, the Nike Phantom GT2 Elite FG features an updated design and raised patterning to help create optimal spin to control the flight of the ball. Off-centre lacing provides a clean strike zone for skilful dribbling, passing and shooting.",₹ 11 39711 995,https://www.nike.com/in/t/air-force-1-react-shoes-g9MPSs/DM0573-101
537732-004,Nike Dunk High Retro SE,Black/Dark Grey/WhiteStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/74f49aed-7d67-46c5-b955-d8bc358ff0e9/dunk-high-retro-se-shoes-5dzMzn.png","This one's got running roots.Easygoing and flexible, it uses deep grooves in the sole for a ""barefoot-like"" feel.Plush details around the collar and soft foam underfoot deliver comfort you have to try.",₹ 10 72711 295,https://www.nike.com/in/t/dunk-high-retro-se-shoes-5dzMzn/DJ6152-001
DJ6570-114,Nike Winflo 9,White/Copa/BlackStyle,Men's Road Running Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/7a6a8d8e-f9c2-4529-8db5-e8ac2073d105/wio-9-road-running-shoes-185Kr9.png","Staying true to the sophistication of its predecessor, the Nike Air Zoom Victory Tour 2 brings cutting-edge innovation to a classic silhouette. The updated design pairs supple leather with hidden performance details, like Zoom Air and exceptional traction—so you can play at your best from tee box 1 to the 18th green.",₹ 8 0678 495,https://www.nike.com/in/t/wio-9-road-running-shoes-185Kr9/DD6203-006
DQ5020-010,Nike Air Zoom Victory Tour 2,Black/Black/Black/BlackStyle,Golf Shoes (Wide),"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/8620a71a-a0a8-4194-bd8f-7774375c1b5b/air-zoom-victory-tour-2-golf-shoes-c5hkwZ.png",This iteration of our iconic Nike Air Force 1 '07 LV8 has hoops-inspired performance features that provide a comfortable base with flashing-light-activated design details.,₹ 16 14716 995,https://www.nike.com/in/t/air-zoom-victory-tour-2-golf-shoes-c5hkwZ/DJ6570-114
DQ4450-200,Nike Air Max 90 SE,Dark Driftwood/Light Iron Ore/Summit White/Canyon PurpleStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/aed1eca2-42c0-4ed8-8934-0387a3177d4a/air-max-90-se-shoes-3wp3v6.png","From easy hikes to campsite lounging, say hi to the go-to for your next adventure. Trail-ready traction and a plush midsole get you where you need to be. When it's time to chill and sip your favourite drink (coffee, cocoa or something a little harder), the stretchy heel collapses for an extra comfy, slipper-like feel.",₹ 11 29711 895,https://www.nike.com/in/t/air-max-90-se-shoes-3wp3v6/DX3276-133
DO9400-300,Jordan Delta 3 SP,Light Menta/Light Menta/White/Light MentaStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/b29341df-4a06-46ff-89e0-6051599e315f/jordan-delta-3-sp-shoes-QZKkHQ.png","When it came time to build his signature shoe, Ishod Wair was all in from start to finish. Honouring his first love, basketball, he infused the design with elements taken from the iconic hoops shoes of the '90s. Built with all the durability you need to skate hard—seriously, check out that new cupsole—the Nike SB Ishod Wair walks the line between original style and modern skate innovation.",₹ 14 24714 995,https://www.nike.com/in/t/jordan-delta-3-sp-shoes-QZKkHQ/DD9361-601
554724-201,LeBron 19,White Onyx/White/Cardinal Red/Light CurryStyle,Basketball Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/7b1a5b1e-d857-4c2c-8da7-65ba31c7fba9/lebron-19-basketball-shoes-X3Ptpp.png","Inspired by the original AJ1, the Air Jordan 1 Mid offers fans a chance to follow in MJ's footsteps. Fresh colour trims the clean, classic materials, imbuing modernity into a classic design.",₹ 19 65720 695,https://www.nike.com/in/t/lebron-19-basketball-shoes-X3Ptpp/DQ7548-600
DX2943-100,Nike Free Terra Vista Next Nature,White/Light Orewood Brown/Volt/University BlueStyle,Men's Shoes,"https://static.nike.com/a/images/c_limit,w_592,f_auto/t_product_v1/816ffd74-8569-4bbb-8df1-683c2ac0fdef/free-terra-vista-next-nature-shoes-96FQ8V.png","Retro gets modernised in the Nike Waffle Debut. Remember the smooth suede and nylon trend? It's back! A modern wedge-shaped midsole updates these kicks while adding plush comfort. To top it off, we kept it classic on the bottom with our tried-and-tested Waffle outsole to bring traction, durability and heritage style to your every step.",₹ 11 29711 895,https://www.nike.com/in/t/free-terra-vista-next-nature-shoes-96FQ8V/DM0861-400
